Customer ID,Recency,Frequency,Monetary,Segment
14522.0,230,4,286335.60000000003,High
14524.0,44,4,394431.1,High
14525.0,63,8,1409936.8,Top
14526.0,24,1,95700.49999999999,Low
14527.0,0,69,7125119.600000001,Top
14530.0,31,10,1193901.2000000002,Top
14531.0,114,1,139245.8,Medium
14532.0,46,7,1077784.0999999999,Top
14533.0,42,4,561160.5,High
14534.0,32,8,662433.2,Top
14535.0,30,6,1153804.3,Top
14537.0,258,1,105760.80000000002,Low
14538.0,165,3,363558.3,High
14540.0,14,8,1020082.6,Top
14541.0,51,6,384071.1,High
14543.0,15,23,4065611.8,Top
14544.0,105,1,345665.10000000003,High
14545.0,309,1,129222.5,Medium
14546.0,11,6,966036.7,Top
14548.0,119,7,698741.3,Top
14549.0,55,3,231013.2,Medium
14550.0,23,2,217445.30000000002,Medium
14551.0,46,5,255988.2,Medium
14552.0,15,2,127172.7,Medium
14553.0,46,4,354952.10000000003,High
14555.0,16,4,736851.3,Top
14556.0,231,3,301805.30000000005,High
14558.0,289,3,242535.0,Medium
14559.0,25,1,27971.999999999996,Low
14560.0,14,22,1434216.2,Top
14562.0,25,8,603610.6000000001,High
14563.0,144,2,236999.8,Medium
14564.0,69,2,964079.3999999999,Top
14565.0,108,1,281237.0,High
14566.0,52,3,984200.0,Top
14568.0,70,1,340289.0,High
14569.0,87,3,136877.8,Medium
14570.0,78,1,146405.3,Medium
14571.0,60,1,59200.0,Low
14572.0,52,4,1007265.8,Top
14573.0,7,5,342361.0,High
14574.0,367,1,53169.00000000001,Low
14575.0,123,1,155481.40000000002,Medium
14576.0,7,1,13098.000000000002,Low
14577.0,29,3,186642.8,Medium
14579.0,67,1,39057.200000000004,Low
14580.0,153,1,5494.500000000001,Low
14581.0,179,1,100288.5,Low
14583.0,18,3,249132.1,Medium
14584.0,56,4,260887.0,High
14585.0,17,4,364901.4,High
14588.0,213,1,50094.299999999996,Low
14589.0,6,1,14707.5,Low
14590.0,59,20,1107546.9,Top
14593.0,32,9,1127900.6,Top
14594.0,8,1,94350.0,Low
14595.0,88,2,156824.5,Medium
14596.0,261,1,82221.40000000001,Low
14597.0,14,4,487804.29999999993,High
14598.0,204,1,59965.899999999994,Low
14599.0,25,2,169419.3,Medium
14600.0,28,1,174580.80000000002,Medium
14602.0,291,1,75983.2,Low
14604.0,268,1,53228.2,Low
14605.0,9,4,340977.2,High
14606.0,1,102,6838376.999999999,Top
14607.0,102,8,2794843.1,Top
14608.0,14,7,580082.2999999999,High
14609.0,25,6,327316.8,High
14610.0,30,2,9009.5,Low
14611.0,78,2,223602.09999999998,Medium
14612.0,50,1,324749.0,High
14613.0,315,1,28238.4,Low
14614.0,21,1,109198.09999999999,Low
14615.0,29,5,352151.2,High
14616.0,20,2,45029.0,Low
14617.0,37,2,70473.90000000001,Low
14618.0,11,4,291885.6,High
14619.0,176,1,331816.0,High
14621.0,146,4,448517.7,High
14623.0,15,5,418203.6,High
14624.0,50,4,217641.40000000002,Medium
14625.0,9,9,1331352.5,Top
14626.0,30,7,969270.5,Top
14627.0,14,1,171217.5,Medium
14628.0,77,3,490634.8,High
14630.0,119,1,125300.49999999999,Medium
14631.0,21,3,376922.7,High
14634.0,72,4,786050.2000000001,Top
14635.0,88,1,79631.4,Low
14637.0,312,1,39471.6,Low
14639.0,43,3,737953.9,Top
14640.0,44,4,570532.6,High
14643.0,252,3,364849.60000000003,High
14644.0,49,5,524275.2,High
14645.0,269,1,103526.0,Low
14646.0,9,78,91906705.0,Top
14647.0,158,1,99900.0,Low
14648.0,51,15,1652660.4999999998,Top
14649.0,17,5,831982.0,Top
14650.0,223,1,23125.0,Low
14651.0,29,7,507554.89999999997,High
14653.0,148,5,616571.7000000001,High
14654.0,373,1,91338.20000000001,Low
14655.0,23,3,720123.6,Top
14656.0,50,3,184611.5,Medium
14657.0,64,2,222728.90000000002,Medium
14662.0,62,3,234972.19999999998,Medium
14663.0,65,2,181522.0,Medium
14665.0,62,2,338161.5,High
14667.0,0,31,4594663.7,Top
14668.0,80,1,41303.1,Low
14669.0,268,4,724289.7999999999,Top
14670.0,367,1,70473.9,Low
14671.0,184,2,417156.5,High
14672.0,150,2,128608.29999999999,Medium
14673.0,2,3,619531.7000000001,High
14674.0,144,1,64254.2,Low
14675.0,23,1,155111.40000000002,Medium
14676.0,29,6,2149163.5,Top
14677.0,227,1,68416.7,Low
14678.0,214,1,149254.3,Medium
14679.0,16,3,477092.80000000005,High
14680.0,6,43,10587649.9,Top
14681.0,22,3,139194.00000000003,Medium
14682.0,63,4,541239.7,High
14683.0,223,1,54227.200000000004,Low
14684.0,25,1,84552.40000000001,Low
14685.0,211,8,1678556.8,Top
14686.0,49,5,315436.1,High
14687.0,35,2,286261.60000000003,High
14688.0,8,8,760831.0000000001,Top
14690.0,27,2,156373.1,Medium
14692.0,15,8,415728.3,High
14693.0,60,6,367210.2,High
14694.0,252,1,90394.7,Low
14695.0,154,3,567661.4,High
14696.0,8,2,254911.50000000003,Medium
14699.0,70,3,219583.90000000002,Medium
14700.0,50,2,325955.2,High
14701.0,77,6,725577.4,Top
14702.0,0,13,1268152.8,Top
14704.0,59,2,95815.2,Low
14706.0,253,1,135989.80000000002,Medium
14707.0,70,2,51503.99999999999,Low
14708.0,3,3,401786.7,High
14709.0,14,12,1467157.3,Top
14710.0,14,9,481114.69999999995,High
14712.0,53,1,152070.0,Medium
14713.0,0,11,1018428.7,Top
14714.0,42,3,276038.5,High
14715.0,77,4,354485.89999999997,High
14716.0,79,1,87234.90000000001,Low
14717.0,368,1,30081.0,Low
14718.0,45,1,83775.4,Low
14721.0,14,1,40355.899999999994,Low
14722.0,112,2,114367.00000000001,Medium
14723.0,6,7,343319.3,High
14724.0,225,1,126502.99999999999,Medium
14725.0,29,3,220949.19999999998,Medium
14726.0,289,1,43105.0,Low
14727.0,181,2,72205.5,Low
14728.0,48,1,70514.6,Low
14729.0,8,3,216908.80000000002,Medium
14732.0,27,11,1041394.6,Top
14733.0,2,4,2434326.2,Top
14734.0,60,4,390875.4,High
14735.0,23,24,2284553.9,Top
14736.0,120,2,138398.5,Medium
14737.0,35,1,884159.3999999999,Top
14738.0,195,2,187756.5,Medium
14739.0,2,19,3102531.4,Top
14740.0,44,8,1003754.5,Top
14741.0,7,2,183982.5,Medium
14742.0,70,1,214544.5,Medium
14743.0,227,1,18677.6,Low
14744.0,1,8,1030487.0,Top
14745.0,136,7,492525.50000000006,High
14746.0,41,4,219595.0,Medium
14748.0,3,7,642530.9,Top
14749.0,114,1,114755.49999999999,Medium
14750.0,371,1,41451.1,Low
14751.0,319,2,46786.5,Low
14753.0,95,1,113353.20000000001,Low
14754.0,60,4,336655.6,High
14755.0,16,14,1836039.9000000001,Top
14756.0,17,2,708476.0,Top
14758.0,31,3,510936.69999999995,High
14761.0,79,1,71047.40000000001,Low
14762.0,261,1,43308.50000000001,Low
14766.0,1,6,1510621.2000000002,Top
14767.0,109,1,141639.7,Medium
14769.0,25,9,1885938.1,Top
14770.0,102,6,1021651.4000000001,Top
14771.0,256,2,220009.4,Medium
14773.0,227,1,52003.50000000001,Low
14774.0,163,1,89336.5,Low
14775.0,7,1,150427.2,Medium
14776.0,22,4,432900.0,High
14777.0,38,1,113797.2,Medium
14783.0,294,1,113701.0,Medium
14784.0,24,1,59177.799999999996,Low
14786.0,185,1,33655.2,Low
14787.0,106,1,40940.5,Low
14788.0,231,1,176445.6,Medium
14790.0,9,6,659177.2,Top
14791.0,241,1,112343.09999999999,Low
14793.0,170,1,146856.7,Medium
14794.0,37,3,234576.30000000002,Medium
14796.0,1,11,1060068.5,Top
14797.0,142,1,111114.7,Low
14798.0,16,5,203710.89999999997,Medium
14799.0,372,1,66766.5,Low
14800.0,4,6,1263690.6,Top
14802.0,73,2,556102.6,High
14805.0,39,3,198375.5,Medium
14806.0,74,1,40714.799999999996,Low
14807.0,25,2,186531.8,Medium
14809.0,256,2,254101.19999999998,Medium
14810.0,4,3,165238.3,Medium
14811.0,22,1,63085.0,Low
14812.0,233,1,66174.5,Low
14813.0,4,4,328896.7,High
14814.0,216,1,57057.700000000004,Low
14817.0,30,5,1054322.4,Top
14818.0,93,3,183431.19999999998,Medium
14819.0,129,2,68205.8,Low
14820.0,15,5,283963.9,High
14821.0,1,7,455155.50000000006,High
14822.0,120,1,58349.00000000001,Low
14824.0,14,6,1071224.0,Top
14825.0,3,13,998322.9,Top
14826.0,216,2,142524.0,Medium
14828.0,23,10,2848889.0,Top
14829.0,7,4,368257.3,High
14831.0,315,3,620330.9,High
14832.0,265,1,119395.3,Medium
14833.0,133,1,35076.0,Low
14834.0,42,1,179768.2,Medium
14835.0,163,2,109890.0,Low
14837.0,77,5,670003.4,Top
14838.0,58,2,284870.4,High
14839.0,53,3,338653.6,High
14840.0,174,1,110948.20000000001,Low
14841.0,9,8,1430878.8,Top
14843.0,71,1,78366.0,Low
14844.0,65,6,1299669.4,Top
14845.0,234,1,55500.0,Low
14846.0,62,1,161838.0,Medium
14847.0,42,2,384633.5,High
14848.0,39,1,114907.2,Medium
14849.0,8,21,2898176.6999999997,Top
14850.0,52,6,534727.7000000001,High
14851.0,265,1,117682.2,Medium
14852.0,59,12,1219423.8,Top
14853.0,58,3,333395.89999999997,High
14854.0,25,4,578321.1,High
14855.0,109,5,2173620.5,Top
14857.0,77,5,917130.4700000001,Top
14858.0,140,1,66877.5,Low
14859.0,189,1,130202.99999999999,Medium
14861.0,15,9,464327.80000000005,High
14865.0,7,3,28682.400000000005,Low
14866.0,1,8,2390318.4,Top
14867.0,30,13,829458.6000000001,Top
14868.0,15,4,455255.4,High
14869.0,23,4,760975.3,Top
14870.0,48,5,559329.0,High
14871.0,128,5,268949.3,High
14872.0,118,3,302142.0,High
14873.0,268,1,123746.5,Medium
14874.0,170,1,42986.600000000006,Low
14875.0,76,1,516919.6,High
14876.0,156,2,94979.0,Low
14877.0,53,2,157564.5,Medium
14878.0,11,16,962151.7,Top
14879.0,319,1,68472.2,Low
14882.0,25,12,1094071.5,Top
14884.0,304,1,44622.0,Low
14885.0,62,2,308136.0,High
14890.0,253,2,255892.0,Medium
14891.0,51,2,204369.5,Medium
14892.0,325,1,74869.50000000001,Low
14893.0,252,1,211551.19999999998,Medium
14894.0,78,2,309712.2,High
14895.0,18,18,5172907.1,Top
14896.0,0,7,597346.5,High
14897.0,44,4,656439.2000000001,Top
14898.0,6,9,812201.7999999999,Top
14899.0,30,1,492610.60000000003,High
14900.0,157,1,5150.4,Low
14901.0,1,5,318240.7,High
14902.0,30,2,260095.2,High
14904.0,43,2,223868.49999999997,Medium
14905.0,9,6,501438.8,High
14906.0,80,1,25322.8,Low
14907.0,2,10,985935.3,Top
14908.0,98,1,38517.0,Low
14909.0,72,3,519731.60000000003,High
14911.0,0,205,56284851.4,Top
14912.0,36,4,377918.0,High
14913.0,23,4,1052909.0,Top
14915.0,10,9,556394.9,High
14916.0,66,4,656368.9,Top
14917.0,231,2,415787.5,High
14918.0,39,7,1607894.2,Top
14919.0,174,1,132959.5,Medium
14920.0,200,1,232878.0,Medium
14922.0,28,2,312183.8,High
14924.0,245,2,229755.2,Medium
14926.0,16,2,132978.0,Medium
14927.0,31,1,114034.0,Medium
14928.0,262,1,82846.70000000001,Low
14929.0,56,1,226739.7,Medium
14930.0,105,3,1063294.9,Top
14932.0,0,2,246468.1,Medium
14933.0,78,4,654900.0,Top
14934.0,13,3,596647.2,High
14935.0,254,1,394094.39999999997,High
14936.0,25,4,1581302.3,Top
14938.0,197,2,859299.1,Top
14940.0,52,2,196651.30000000002,Medium
14941.0,213,1,67377.0,Low
14942.0,36,4,276227.19999999995,High
14943.0,298,1,39819.4,Low
14944.0,24,7,1437235.4000000001,Top
14945.0,48,1,66378.0,Low
14947.0,23,4,280818.9,High
14949.0,104,4,190550.0,Medium
14952.0,31,21,3526048.2,Top
14953.0,53,3,253690.5,Medium
14954.0,338,1,61889.9,Low
14955.0,367,1,60594.9,Low
14956.0,56,1,490250.0,High
14957.0,279,1,75184.0,Low
14958.0,230,3,169556.19999999998,Medium
14961.0,14,13,3465223.9,Top
14962.0,174,3,88877.70000000001,Low
14963.0,14,7,610955.1,High
14966.0,22,5,326058.8,High
14967.0,76,5,561959.7,High
14968.0,93,1,130850.49999999999,Medium
14969.0,338,1,335305.10000000003,High
14970.0,44,8,1231097.3,Top
14972.0,16,1,11211.000000000002,Low
14975.0,56,1,71206.5,Low
14977.0,360,1,11814.099999999999,Low
14978.0,65,5,440603.39999999997,High
14979.0,370,1,158974.2,Medium
14980.0,372,1,55751.600000000006,Low
14981.0,58,1,100196.0,Low
14982.0,207,1,87978.6,Low
14983.0,324,1,67784.0,Low
14984.0,23,4,391511.79999999993,High
14986.0,11,2,208347.0,Medium
14987.0,0,7,513356.49999999994,High
14988.0,15,6,630520.7,High
14989.0,296,1,126687.99999999999,Medium
14990.0,247,2,112542.90000000001,Low
14991.0,65,1,116427.90000000001,Medium
14992.0,77,1,77885.0,Low
14993.0,198,1,13368.1,Low
14994.0,17,5,350286.4,High
14996.0,116,2,163647.3,Medium
14997.0,290,1,85248.0,Low
14998.0,63,2,125174.7,Medium
14999.0,227,1,47907.600000000006,Low
15001.0,29,2,73670.7,Low
15002.0,2,6,1157348.9000000001,Top
15003.0,108,6,380001.1,High
15005.0,1,29,2842232.7,Top
15006.0,88,1,102637.99999999999,Low
15008.0,115,2,133200.0,Medium
15011.0,30,2,154142.0,Medium
15012.0,8,2,159018.59999999998,Medium
15013.0,122,10,596003.4,High
15015.0,136,13,871338.8999999999,Top
15016.0,28,4,166814.5,Medium
15018.0,2,1,41162.5,Low
15020.0,14,1,73433.9,Low
15021.0,1,4,305956.7,High
15022.0,312,1,103988.5,Low
15023.0,4,10,1956426.8,Top
15024.0,2,8,893246.6,Top
15025.0,203,1,228597.1,Medium
15026.0,10,2,214559.3,Medium
15027.0,30,6,787896.4999999999,Top
15028.0,3,3,193058.59999999998,Medium
15029.0,254,1,135087.0,Medium
15030.0,15,6,540803.1000000001,High
15031.0,29,10,906407.5,Top
15032.0,1,7,3263973.4999999995,Top
15034.0,21,6,1464104.8,Top
15037.0,11,2,147171.19999999998,Medium
15038.0,4,4,214477.9,Medium
15039.0,3,47,7385311.0,Top
15040.0,176,1,2771.3,Low
15041.0,79,1,40503.9,Low
15042.0,230,1,66422.40000000001,Low
15043.0,98,5,863328.3999999999,Top
15044.0,14,18,3104085.4,Top
15046.0,60,10,937346.8999999999,Top
15048.0,3,1,36519.0,Low
15050.0,56,2,869315.0,Top
15051.0,14,6,941113.5000000001,Top
15055.0,109,3,203174.4,Medium
15056.0,155,1,42050.5,Low
15057.0,78,3,653590.2000000001,Top
15058.0,11,5,475464.8,High
15059.0,11,10,796787.6,Top
15061.0,2,86,30815220.6,Top
15062.0,58,4,591171.2,High
15064.0,45,4,464131.7,High
15065.0,45,1,62430.1,Low
15067.0,48,2,783704.3999999999,Top
15068.0,53,2,229969.8,Medium
15070.0,7,3,272708.5,High
15071.0,21,2,175191.30000000002,Medium
15072.0,114,1,69382.4,Low
15073.0,35,5,645505.7,Top
15074.0,64,2,302460.2,High
15076.0,127,2,209749.3,Medium
15077.0,129,2,898389.6,Top
15078.0,3,23,2966944.9000000004,Top
15079.0,0,8,1062543.7999999998,Top
15080.0,62,2,202112.5,Medium
15081.0,2,8,540540.4,High
15082.0,303,1,34539.5,Low
15084.0,14,2,357124.0,High
15085.0,364,1,128589.8,Medium
15086.0,199,2,80856.1,Low
15091.0,309,2,209383.0,Medium
15092.0,97,1,117900.49999999999,Medium
15093.0,7,18,3599763.3000000003,Top
15094.0,98,2,30710.0,Low
15095.0,55,6,655284.7999999999,Top
15097.0,218,2,244299.9,Medium
15100.0,1,6,746918.9999999999,Top
15101.0,150,4,429351.7,High
15102.0,165,2,205227.9,Medium
15105.0,65,2,294512.60000000003,High
15107.0,7,4,229714.5,Medium
15109.0,214,2,184315.5,Medium
15110.0,38,2,188607.5,Medium
15111.0,7,3,430454.30000000005,High
15112.0,246,1,77478.0,Low
15114.0,18,2,236637.19999999998,Medium
15115.0,367,1,70943.8,Low
15117.0,83,3,345650.30000000005,High
15122.0,57,8,1055791.3,Top
15123.0,56,3,909038.2000000001,Top
15124.0,111,2,98653.09999999999,Low
15125.0,114,9,2033664.3,Top
15126.0,171,2,166311.30000000002,Medium
15127.0,154,1,112838.90000000001,Low
15128.0,65,1,115691.6,Medium
15129.0,20,12,1262728.6,Top
15131.0,29,1,29703.600000000002,Low
15133.0,17,2,305057.60000000003,High
15134.0,16,2,77071.0,Low
15135.0,191,1,61653.1,Low
15137.0,155,2,304658.0,High
15138.0,28,1,185932.4,Medium
15140.0,77,1,329092.80000000005,High
15141.0,92,7,513733.9,High
15142.0,45,5,784836.6,Top
15143.0,67,1,112546.6,Low
15144.0,14,12,2064551.9,Top
15149.0,211,4,382509.69999999995,High
15150.0,91,3,1364045.7,Top
15151.0,58,2,771675.7000000001,Top
15152.0,336,1,191711.8,Medium
15154.0,113,2,403092.80000000005,High
15155.0,18,1,142068.9,Medium
15157.0,204,2,265674.8,High
15158.0,36,1,75709.40000000001,Low
15159.0,30,4,1286016.4000000001,Top
15160.0,9,3,159510.7,Medium
15161.0,23,1,44370.4,Low
15162.0,366,1,115772.99999999999,Medium
15164.0,24,6,445306.1,High
15165.0,8,1,180467.5,Medium
15166.0,102,1,61849.2,Low
15167.0,42,4,543463.4,High
15169.0,17,2,210611.40000000002,Medium
15170.0,41,1,30025.500000000004,Low
15173.0,15,7,553002.0,High
15174.0,45,1,127912.7,Medium
15176.0,302,1,365574.8,High
15177.0,60,1,351104.1,High
15179.0,27,8,1955438.9000000001,Top
15180.0,2,3,302264.10000000003,High
15181.0,55,2,188966.40000000002,Medium
15182.0,20,9,879157.7400000001,Top
15183.0,182,3,236774.09999999998,Medium
15184.0,22,2,104780.3,Low
15186.0,109,3,366962.30000000005,High
15188.0,360,1,114859.1,Medium
15189.0,16,5,480626.3,High
15190.0,69,1,308742.8,High
15191.0,98,3,217578.49999999997,Medium
15192.0,0,3,346715.9,High
15194.0,3,14,1780129.2,Top
15196.0,67,2,116069.0,Medium
15197.0,29,3,295223.0,High
15198.0,43,3,139752.69999999998,Medium
15199.0,9,6,685869.0,Top
15200.0,129,1,203148.49999999997,Medium
15201.0,74,2,224371.70000000004,Medium
15202.0,55,3,2220551.3,Top
15203.0,25,9,951780.6000000001,Top
15207.0,51,3,253050.40000000002,Medium
15208.0,58,1,37148.0,Low
15209.0,365,1,66222.6,Low
15210.0,13,2,312653.7,High
15211.0,0,1,141735.9,Medium
15212.0,11,1,39397.6,Low
15215.0,28,4,624371.3,High
15216.0,253,1,144111.30000000002,Medium
15217.0,198,1,157708.80000000002,Medium
15218.0,24,11,2113417.8000000003,Top
15219.0,283,1,140489.0,Medium
15221.0,1,4,763014.0000000001,Top
15222.0,107,10,1097386.7,Top
15223.0,244,3,245014.00000000003,Medium
15224.0,147,3,203233.59999999998,Medium
15227.0,31,4,469563.30000000005,High
15228.0,63,2,811617.2,Top
15229.0,221,1,59385.0,Low
15231.0,256,1,92596.2,Low
15233.0,36,1,21978.000000000004,Low
15235.0,4,6,255411.00000000003,Medium
15240.0,9,7,1018761.7,Top
15241.0,65,3,478676.4,High
15242.0,57,1,111754.8,Low
15243.0,70,1,225922.0,Medium
15244.0,301,1,103788.7,Low
15245.0,37,5,775150.0,Top
15246.0,190,1,98512.5,Low
15247.0,112,2,229422.19999999998,Medium
15248.0,46,3,700754.1,Top
15249.0,65,5,953689.7999999999,Top
15250.0,275,1,22200.0,Low
15251.0,49,10,3640633.4999999995,Top
15252.0,56,3,504173.10000000003,High
15253.0,38,3,420649.30000000005,High
15254.0,181,2,291556.3,High
15255.0,31,8,1041612.9,Top
15256.0,196,1,26621.5,Low
15257.0,49,1,136437.5,Medium
15259.0,147,4,437480.6,High
15260.0,7,20,2729660.2,Top
15261.0,16,3,463676.60000000003,High
15262.0,15,2,88751.90000000001,Low
15264.0,165,1,168224.2,Medium
15265.0,239,2,680622.4,Top
15266.0,14,4,271176.7,High
15268.0,113,3,355903.00000000006,High
15269.0,15,2,302127.19999999995,High
15270.0,35,14,2273786.9,Top
15271.0,0,10,794371.4999999999,Top
15272.0,85,4,484333.7,High
15273.0,234,1,84715.2,Low
15276.0,29,3,181732.9,Medium
15277.0,60,1,81562.8,Low
15278.0,196,4,183579.19999999998,Medium
15279.0,15,4,477311.1,High
15280.0,123,2,105227.99999999999,Low
15281.0,13,7,2298225.4,Top
15282.0,205,1,128978.29999999999,Medium
15283.0,25,3,54882.100000000006,Low
15284.0,135,1,9157.5,Low
15285.0,42,1,35120.4,Low
15287.0,14,3,136655.80000000002,Medium
15288.0,0,6,582568.7,High
15289.0,93,2,241724.7,Medium
15290.0,28,8,944632.2,Top
15291.0,8,26,3395956.2,Top
15293.0,300,1,91575.0,Low
15294.0,45,1,86339.5,Low
15295.0,289,1,76604.8,Low
15296.0,55,6,2460562.9,Top
15298.0,1,12,1724003.9000000001,Top
15299.0,7,6,1289276.0999999999,Top
15301.0,3,6,937243.3,Top
15302.0,365,1,113960.0,Medium
15303.0,200,2,240559.19999999998,Medium
15304.0,3,2,83305.5,Low
15305.0,190,1,34632.0,Low
15306.0,135,6,854840.6000000001,Top
15309.0,245,4,295245.2,High
15310.0,113,1,604816.8,High
15311.0,0,121,20698813.8,Top
15312.0,18,8,741975.8,Top
15314.0,48,2,182217.59999999998,Medium
15317.0,312,1,48007.5,Low
15321.0,72,9,1465725.4000000001,Top
15322.0,111,1,263136.6,High
15323.0,197,3,160802.0,Medium
15324.0,336,1,51881.40000000001,Low
15325.0,30,7,532696.4,High
15326.0,244,4,513859.69999999995,High
15328.0,42,1,39678.799999999996,Low
15329.0,9,8,706378.1000000001,Top
15331.0,134,3,284126.7,High
15332.0,1,6,1810291.6,Top
15336.0,36,1,88985.0,Low
15337.0,46,1,138017.4,Medium
15338.0,312,1,102834.1,Low
15339.0,56,5,461371.5,High
15340.0,196,1,39035.0,Low
15341.0,84,1,141414.0,Medium
15346.0,60,2,127169.0,Medium
15347.0,1,4,429940.0,High
15350.0,8,2,202612.0,Medium
15351.0,4,4,654985.1,Top
15352.0,183,1,41125.5,Low
15353.0,2,6,864320.0,Top
15354.0,238,3,105227.99999999999,Low
15356.0,3,4,245924.19999999998,Medium
15358.0,0,22,3220187.7,Top
15359.0,297,8,67099.5,Low
15361.0,161,3,99955.50000000001,Low
15362.0,83,2,226839.6,Medium
15363.0,7,2,250900.7,Medium
15365.0,38,6,829839.7,Top
15366.0,44,5,661030.9,Top
15367.0,53,7,1185383.7999999998,Top
15368.0,29,1,102046.0,Low
15369.0,127,11,2312966.2,Top
15370.0,45,1,500595.2,High
15371.0,297,1,21978.000000000004,Low
15372.0,85,7,1483574.2,Top
15373.0,6,6,371084.10000000003,High
15374.0,259,1,51548.399999999994,Low
15375.0,325,1,22555.199999999997,Low
15377.0,17,4,448347.5,High
15378.0,97,2,91205.0,Low
15379.0,35,1,434583.5,High
15380.0,0,7,661856.0,Top
15381.0,58,3,478676.4,High
15382.0,9,6,2877800.8000000003,Top
15384.0,16,2,512590.60000000003,High
15385.0,27,2,231324.00000000003,Medium
15387.0,127,1,173400.5,Medium
15389.0,35,4,826506.0000000001,Top
15390.0,31,2,450164.2,High
15391.0,219,1,107251.90000000001,Low
15392.0,9,3,509153.30000000005,High
15393.0,202,3,244007.6,Medium
15394.0,30,7,1148206.2000000002,Top
15396.0,218,1,188034.00000000003,Medium
15400.0,55,3,216857.0,Medium
15401.0,87,2,80271.5,Low
15402.0,22,4,445394.89999999997,High
15403.0,126,2,63225.6,Low
15404.0,10,1,95112.2,Low
15405.0,211,1,114973.8,Medium
15406.0,88,2,172109.19999999998,Medium
15409.0,356,1,48562.5,Low
15410.0,203,2,456905.60000000003,High
15413.0,326,5,2515526.4,Top
15416.0,113,3,217745.0,Medium
15418.0,60,2,166285.4,Medium
15420.0,69,6,274910.0,High
15421.0,20,6,1056342.6,Top
15422.0,14,5,563239.9,High
15423.0,216,2,82654.29999999999,Low
15424.0,98,1,79342.8,Low
15425.0,35,4,718214.4,Top
15426.0,4,5,419894.49999999994,High
15428.0,22,3,247518.90000000002,Medium
15430.0,102,2,353257.5,High
15431.0,137,1,56698.8,Low
15432.0,176,1,55340.899999999994,Low
15434.0,9,6,564464.6000000001,High
15437.0,275,1,71517.3,Low
15439.0,39,4,469548.5,High
15441.0,31,3,464057.7,High
15443.0,109,7,703236.8,Top
15445.0,225,1,63270.0,Low
15446.0,11,3,147907.5,Medium
15447.0,162,4,124952.70000000001,Medium
15448.0,309,1,108842.90000000001,Low
15451.0,69,2,83938.20000000001,Low
15452.0,25,3,464953.10000000003,High
15454.0,253,1,46949.3,Low
15455.0,232,1,14152.5,Low
15456.0,38,7,613064.1,High
15458.0,37,1,77256.0,Low
15459.0,52,2,75047.09999999999,Low
15461.0,95,2,158989.0,Medium
15462.0,80,1,185906.5,Medium
15465.0,4,15,1954166.0999999999,Top
15466.0,24,3,453594.10000000003,High
15468.0,27,1,356298.9,High
15469.0,73,1,124209.0,Medium
15470.0,210,1,23465.399999999998,Low
15471.0,15,2,309886.1,High
15473.0,79,1,101676.0,Low
15474.0,230,1,55629.5,Low
15476.0,15,4,817692.6,Top
15477.0,284,1,136308.0,Medium
15478.0,210,1,215917.19999999998,Medium
15479.0,368,1,54538.0,Low
15480.0,100,4,1988195.0,Top
15481.0,36,1,737535.7999999999,Top
15482.0,21,7,1308912.0,Top
15483.0,20,6,219247.19999999998,Medium
15484.0,175,2,392825.30000000005,High
15485.0,8,5,1178823.7000000002,Top
15486.0,162,1,37740.0,Low
15487.0,314,1,85588.4,Low
15488.0,91,4,126022.00000000001,Medium
15489.0,35,5,475572.10000000003,High
15490.0,65,1,78014.5,Low
15493.0,24,4,802259.9,Top
15494.0,113,3,896147.4,Top
15495.0,14,1,91205.0,Low
15496.0,266,1,54071.8,Low
15497.0,17,7,2736220.3,Top
15498.0,1,19,4674276.600000001,Top
15499.0,358,1,58700.5,Low
15501.0,39,2,147981.5,Medium
15502.0,3,5,1312885.8,Top
15503.0,361,1,43016.200000000004,Low
15504.0,155,3,129451.90000000001,Medium
15506.0,16,3,391552.5,High
15509.0,15,1,56391.7,Low
15512.0,25,2,77914.6,Low
15513.0,0,18,4807162.1,Top
15514.0,14,7,876285.8,Top
15515.0,22,1,63569.700000000004,Low
15518.0,14,7,839322.8,Top
15519.0,18,2,127505.70000000001,Medium
15521.0,35,8,1516274.8,Top
15523.0,23,15,6233456.600000001,Top
15524.0,241,1,56018.0,Low
15525.0,8,2,159388.59999999998,Medium
15527.0,29,15,1156753.2,Top
15529.0,1,2,413186.4,High
15530.0,147,1,115206.90000000001,Medium
15532.0,11,6,804424.3999999999,Top
15534.0,360,1,60032.5,Low
15535.0,39,2,200343.90000000002,Medium
15536.0,44,1,95863.29999999999,Low
15538.0,172,6,1242607.9999999998,Top
15540.0,10,1,91530.59999999999,Low
15542.0,147,3,316612.7,High
15543.0,94,1,42328.0,Low
15544.0,7,12,1707816.4000000001,Top
15545.0,6,1,50072.09999999999,Low
15546.0,241,2,399267.00000000006,High
15547.0,11,12,1904186.5,Top
15548.0,230,1,58493.3,Low
15549.0,56,5,241499.00000000003,Medium
15550.0,13,8,605105.4,High
15551.0,29,6,460187.5,High
15552.0,258,1,60088.0,Low
15555.0,0,22,2689097.1,Top
15558.0,274,1,74991.6,Low
15559.0,203,1,410478.00000000006,High
15560.0,32,2,56802.4,Low
15561.0,18,4,419506.0,High
15562.0,59,2,198645.6,Medium
15563.0,149,3,539837.4,High
15564.0,98,2,26173.800000000003,Low
15566.0,27,2,84311.90000000001,Low
15569.0,25,5,816863.7999999999,Top
